gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation
1104|00002,54.7631,1.6848,0.2311,7.2916,3.064e-13,1.26e-12,phosphotyrosyl phosphate activator protein
1104|00003,78.8102,-0.4857,0.1445,-3.362,0.0007738,0.001536,rna polymerase ii transcription factor siii subunit a
1104|00004,31.3633,3.298,0.5079,6.4935,8.389e-11,2.998e-10,hypothetical protein CGGC5_4041
1104|00005,157.7592,0.7376,0.1715,4.3009,1.701e-05,4.046e-05,gcn5-related n-acetyltransferase
1104|00006,284.8139,0.7557,0.1919,3.9385,8.198e-05,0.0001811,cbf mak21 family protein
1104|00007,203.8652,-0.002,0.1165,-0.0175,0.9861,0.9882,ubiquitin family protein
1104|00008,39.2415,-1.6778,0.265,-6.3315,2.428e-10,8.447e-10,dynamin central region
1104|00009,92.6588,1.2656,0.1855,6.8235,8.882e-12,3.358e-11,hypothetical protein CGGC5_5673
1104|00010,66.0702,1.3268,0.2379,5.5784,2.427e-08,7.356e-08,homeobox domain-containing protein
1104|00011,351.9108,0.8153,0.166,4.9128,8.981e-07,2.404e-06,26s proteasome non-atpase regulatory subunit 9
1104|00012,1174.2504,0.1372,0.1312,1.0459,0.2956,0.3641,adenylylsulfate kinase
1104|00013,72.3282,2.365,0.2307,10.2519,1.16e-24,7.825e-24,gtp-binding nuclear protein gsp1 ran
1104|00014,178.4269,1.1516,0.1164,9.8949,4.382e-23,2.785e-22,thioesterase superfamily protein
1104|00015,68.1897,-0.8317,0.3271,-2.5425,0.01101,0.01844,atp-nad kinase
1104|00016,86.9205,0.0997,0.1619,0.616,0.5379,0.6102,hypothetical protein CGGC5_5679
1104|00017,224.5573,-5.2133,0.2922,-17.8389,3.528e-71,6.909e-70,dna mismatch repair protein
1104|00018,125.2434,0.0013,0.1726,0.0076,0.9939,0.9949,lim domain-containing protein
1104|00019,60.842,1.6683,0.2955,5.6456,1.646e-08,5.06e-08,trehalase
1104|00020,107.6354,1.6477,0.2232,7.3833,1.545e-13,6.457e-13,transcription initiation factor iif
1104|00021,106.8558,0.3869,0.1478,2.6175,0.008857,0.01509,upf0655 protein ycr015c
1104|00022,285.8378,-0.1274,0.1634,-0.7794,0.4357,0.5101,prolyl-trna synthetase
1104|00023,612.5797,1.3014,0.1945,6.6901,2.23e-11,8.247e-11,nuclear pore complex protein nup107
1104|00024,98.5724,0.836,0.2657,3.1458,0.001656,0.003148,spfh domain band 7 family protein
1104|00025,13.0459,1.4157,0.3631,3.8991,9.654e-05,0.0002118,2-oxoacid dehydrogenase acyltransferase
1104|00026,44.6319,2.2249,0.2727,8.1604,3.339e-16,1.601e-15,beta-eliminating lyase
1104|00027,234.7501,0.812,0.2161,3.757,0.000172,0.0003675,pwi domain-containing protein
1104|00028,228.1257,1.8846,0.2301,8.1907,2.598e-16,1.253e-15,exosome complex subunit rrp46
1104|00029,68.5114,2.1644,0.3383,6.3976,1.578e-10,5.556e-10,killer toxin subunits alpha beta
1104|00030,203.5272,-2.9208,0.117,-24.9734,1.19e-137,5.824e-136,v-atpase subunit c
1104|00031,170.7358,0.9483,0.2227,4.2574,2.068e-05,4.874e-05,byr1-binding protein bob1
1104|00032,414.6126,-3.4298,0.1468,-23.3581,1.139e-120,4.499e-119,hypothetical protein CGGC5_4040
1104|00033,52.4039,0.3154,0.1941,1.625,0.1042,0.1447,cytochrome c oxidase assembly protein cox19
1104|00034,65.9644,0.0305,0.155,0.1969,0.8439,0.8792,basic proline-rich protein
1104|00036,118.2871,1.6051,0.2497,6.4273,1.298e-10,4.594e-10,f-box domain-containing protein
1104|00037,4.4545,-3.143,0.6792,-4.6272,3.707e-06,9.391e-06,f-box domain containing protein
1104|00038,5.2458,4.7879,2.0273,2.3617,0.01819,0.02941,hypothetical protein CGLO_00655
1104|00039,16.2615,3.5065,0.6432,5.452,4.98e-08,1.476e-07,amidase
1104|00040,85.3216,6.2702,0.5671,11.0568,2.031e-28,1.529e-27,thyroid receptor-interacting protein 13
1104|00041,53.2965,2.8186,0.2847,9.9015,4.102e-23,2.61e-22,upf0187 domain membrane protein
1104|00042,144.6455,9.5959,1.9548,4.9089,9.159e-07,2.449e-06,hypothetical protein CGLO_09514
1104|00043,43.228,7.8991,1.9874,3.9746,7.05e-05,0.000157,hypothetical protein CH063_08742
1104|00044,71.4966,4.6226,0.3706,12.472,1.062e-35,9.937e-35,acyltransferase
1104|00045,15.8197,5.1615,1.0746,4.8032,1.561e-06,4.084e-06,hypothetical protein CGLO_17677
1104|00046,4.338,4.8198,1.9979,2.4124,0.01585,0.0259,hydantoinase protein
1104|00047,5.1056,2.931,2.1408,1.3691,0.171,0.2251,dihydrodipicolinate synthase
1104|00048,37.9522,4.2261,0.6863,6.158,7.365e-10,2.472e-09,d-isomer specific 2-hydroxyacid dehydrogenase
1104|00050,1.2941,1.1678,1.8509,0.6309,0.5281,0.6005,hypothetical protein CGGC5_6118
1104|00051,2.6343,2.9533,2.2181,1.3315,0.183,0.2389,c6 transcription factor
1104|00052,7.0037,5.2808,2.0133,2.623,0.008715,0.01487,catalase related subgroup
1104|00053,5.967,2.5324,0.5755,4.4006,1.08e-05,2.62e-05,glycosyl hydrolase family 92
1104|00054,4.876,5.4364,2.0322,2.6751,0.00747,0.01291,nad dependent epimerase dehydratase
1104|00055,8.1026,-8.7397,1.982,-4.4095,1.036e-05,2.52e-05,short chain oxidoreductase
1104|00056,2.1594,1.6964,2.2165,0.7653,0.4441,0.5179,sulfate permease
1104|00057,14.7208,2.0669,0.4208,4.9119,9.021e-07,2.414e-06,endoribonuclease l-psp
1104|00058,97.1845,-0.8179,0.3416,-2.3947,0.01664,0.02705,hypothetical protein CGGC5_10962
1104|00059,0.8243,-0.7454,3.4485,-0.2161,0.8289,0.8682,c6 transcription factor
1104|00060,3.0646,2.4866,0.9616,2.5859,0.009713,0.01644,mfs quinate transporter
1104|00061,2.5987,-1.7072,2.4783,-0.6889,0.4909,0.564,family 5 carbohydrate esterase
1104|00062,5.2539,1.1147,2.2549,0.4943,0.6211,0.69,sugar porter family mfs transporter
1104|00063,411.8411,-5.0359,0.1943,-25.9139,4.642e-148,2.607e-146,calcium-translocating p-type atpase
1104|00064,9.8545,-5.6773,0.9086,-6.2483,4.15e-10,1.416e-09,duf221 domain-containing protein
1104|00065,1.0581,3.0784,2.3023,1.3371,0.1812,0.2369,aminotransferase class-iii
1104|00066,86.8852,0.4042,0.371,1.0893,0.276,0.3422,major facilitator superfamily transporter
1104|00067,54.7028,1.8747,0.5262,3.5629,0.0003668,0.0007547,hypothetical protein CGLO_16673
1104|00068,6.5614,-1.9737,0.616,-3.2038,0.001356,0.002608,lignostilbene dioxygenase family protein
1104|00070,2.3605,-1.341,0.9894,-1.3554,0.1753,0.2301,hypothetical protein CGGC5_6100
1104|00071,41.357,0.4231,0.2296,1.8433,0.06528,0.09495,major facilitator superfamily transporter
1104|00072,57.175,-1.0214,0.176,-5.8019,6.556e-09,2.07e-08,aldehyde dehydrogenase
1104|00075,3.1,-0.7454,2.8701,-0.2597,0.7951,0.8415,aryl-alcohol dehydrogenase
1104|00076,4.0286,-4.1019,0.9504,-4.3158,1.59e-05,3.795e-05,c6 zinc finger domain-containing protein
1104|00077,9.923,1.1049,0.4585,2.41,0.01595,0.02605,hypothetical protein CGGC5_6097
1104|00078,13.2627,-0.522,0.9389,-0.556,0.5782,0.6508,hypothetical protein CGGC5_6096
1104|00079,8.1209,0.4998,0.5879,0.8502,0.3952,0.4684,c6 transcription factor
1104|00081,18.1244,-5.859,0.6419,-9.1279,6.985e-20,3.958e-19,major facilitator superfamily protein
1104|00083,1.3959,2.1649,2.328,0.9299,0.3524,0.4237,paxu protein
1104|00086,0.5365,1.0673,2.9136,0.3663,0.7141,0.7746,aaa family
1104|00087,12.8572,-1.5342,0.4576,-3.3528,0.0008,0.001583,hpp family protein
1104|00088,9.2559,1.1626,2.4061,0.4832,0.6289,0.6966,hypothetical protein CGGC5_6135
1104|00090,213.2861,1.5489,0.2407,6.4358,1.228e-10,4.351e-10,glycosyltransferase family 20
1104|00091,121.2136,4.2931,1.9768,2.1717,0.02988,0.04651,mosc domain-containing protein
1104|00092,8.1631,7.3903,2.0331,3.635,0.000278,0.000579,major facilitator superfamily transporter
1104|00093,129.0428,-0.1619,0.1682,-0.9626,0.3357,0.4065,hypothetical protein CGGC5_6149
1104|00094,2.7502,0.4047,0.728,0.5559,0.5783,0.6508,amidase family protein
1104|00095,95.737,1.4543,0.5434,2.676,0.00745,0.01288,myo-inositol 2-dehydrogenase
1104|00097,11.9404,-4.1118,0.4757,-8.6433,5.459e-18,2.847e-17,hypothetical protein CGLO_12099
1104|00098,7.9533,-0.9607,0.4303,-2.2327,0.02557,0.04029,oligopeptide transporter 8
1104|00099,2.9748,0.4181,1.0558,0.3961,0.6921,0.7548,pectate lyase 2
1104|00100,0.546,-4.0502,2.6865,-1.5076,0.1316,0.1786,cytochrome p450 oxidoreductase
1104|00101,42.4287,0.4599,0.2007,2.2912,0.02195,0.03493,ercc4 domain-containing protein
1104|00102,9.2313,-1.33,1.435,-0.9268,0.354,0.4253,starch binding domain-containing protein
1104|00103,16.1785,-1.0341,0.6504,-1.59,0.1118,0.1542,mgmt family protein
1104|00104,153.5449,0.1502,0.2527,0.5946,0.5521,0.6247,hypothetical protein CGGC5_6131
1104|00105,0.7296,-3.9019,1.9434,-2.0077,0.04467,0.06726,hypothetical protein CGGC5_6129
1104|00106,12.8252,-2.174,0.3468,-6.2687,3.64e-10,1.25e-09,aristolochene synthase
1104|00107,68.5457,0.1646,0.1936,0.8502,0.3952,0.4684,---NA---
1104|00108,110.8058,-1.4844,0.1678,-8.8456,9.106e-19,4.909e-18,hypothetical protein CGGC5_6142
1104|00109,138.2034,1.7788,0.1729,10.2855,8.195e-25,5.557e-24,fad binding domain-containing protein
1104|00110,85.8916,-0.258,0.1588,-1.6248,0.1042,0.1448,hypothetical protein CGGC5_6141
1104|00111,216.0976,-0.6456,0.1103,-5.8522,4.85e-09,1.55e-08,hypothetical protein CGLO_16481
1104|00112,151.4115,2.0929,0.2119,9.876,5.291e-23,3.354e-22,integral membrane protein
1104|00113,181.9904,2.3753,0.2725,8.7156,2.892e-18,1.523e-17,hypothetical protein CGGC5_6144
1104|00114,68.6323,2.2073,0.2233,9.8837,4.899e-23,3.107e-22,aryl-alcohol dehydrogenase
1104|00115,434.963,1.8406,0.3908,4.7099,2.478e-06,6.362e-06,phosphoglycerate mutase
1104|00116,94.1433,-0.0705,0.1413,-0.499,0.6178,0.6879,mip family channel protein
1104|00117,197.4089,0.5531,0.1548,3.5723,0.0003539,0.0007289,hypothetical protein CGLO_06453
1104|00118,187.2872,0.1854,0.2551,0.7268,0.4674,0.5422,thioesterase family protein
1104|00119,80.3678,0.7432,0.1773,4.1909,2.779e-05,6.468e-05,retinol dehydrogenase 12
1104|00120,43.9127,-0.3708,0.1797,-2.064,0.03902,0.05959,pa domain-containing protein
1104|00121,284.8208,-2.8534,0.1568,-18.193,5.86e-74,1.199e-72,rta1 domain protein
1104|00122,33.3324,0.3515,0.217,1.6199,0.1052,0.146,retinol dehydrogenase 12
1104|00123,302.2051,-0.6027,0.1192,-5.0546,4.312e-07,1.184e-06,sirq protein
1104|00124,147.7527,-0.0217,0.1804,-0.1203,0.9042,0.9282,arylsulfatase
1104|00125,274.7028,0.0701,0.1187,0.5907,0.5547,0.6271,gnat family
1104|00126,352.6423,-0.6207,0.1003,-6.1906,5.995e-10,2.024e-09,cytochrome p450
1104|00127,148.9559,2.5355,0.2372,10.6902,1.131e-26,8.12e-26,nacht and wd domain protein
1104|00128,2390.6422,1.9873,0.1345,14.7778,2.036e-49,2.598e-48,glutathione-dependent formaldehyde- gfa
1104|00129,952.8158,-1.5956,0.0812,-19.6531,5.434e-86,1.346e-84,kinesin motor domain-containing protein
1104|00130,57.328,2.5597,0.2767,9.2515,2.214e-20,1.273e-19,carboxylesterase family protein
1104|00131,202.5496,0.342,0.1977,1.7298,0.08367,0.1191,hypothetical protein CGLO_05898
1104|00132,555.9771,-0.088,0.1279,-0.688,0.4915,0.5645,rheb small monomeric gtpase
1104|00133,151.3789,1.4677,0.1297,11.3181,1.068e-29,8.405e-29,glucosamine 6-phosphate synthetase
1104|00134,74.9837,1.0926,0.212,5.1546,2.542e-07,7.116e-07,hypothetical protein CGGC5_11526
1104|00135,44.6042,4.2344,0.4265,9.9284,3.133e-23,2.007e-22,arca-like protein
1104|00136,3.977,-1.5739,0.9444,-1.6666,0.0956,0.134,ubiquitin-conjugating enzyme
1104|00137,17.3763,-1.1264,0.3096,-3.6384,0.0002743,0.0005718,p-type atpase
1104|00138,113.9258,1.2091,0.2081,5.8115,6.19e-09,1.962e-08,methyltransferase domain-containing protein
1104|00139,83.875,-0.141,0.1615,-0.8729,0.3827,0.4556,alpha beta fold family
1104|00140,36.3765,0.597,0.2467,2.4197,0.01553,0.02541,peptidase family c78
1104|00141,30.2848,1.0941,0.2397,4.5641,5.017e-06,1.258e-05,cyanate hydratase
1104|00142,166.4247,-1.9509,0.1497,-13.0335,7.895e-39,7.917e-38,cation diffusion facilitator
1104|00143,89.7436,2.3988,0.1727,13.8929,6.994e-44,7.863e-43,vacuolar sorting protein vps1
1104|00144,8.1901,-2.8062,0.6506,-4.3131,1.61e-05,3.838e-05,rrna processing protein
1104|00145,63.4318,-2.3213,0.2373,-9.782,1.345e-22,8.414e-22,rheb small monomeric gtpase
1104|00146,40.5842,6.6426,0.8514,7.8024,6.073e-15,2.735e-14,abc multidrug transporter mdr1
1104|00147,215.182,2.8984,0.1516,19.1192,1.746e-81,4.009e-80,alpha-ketoglutarate-dependent taurine dioxygenase
1104|00148,65.3215,-0.5161,0.155,-3.3294,0.0008705,0.001714,transcription elongation factor
1104|00149,31.8729,0.6455,0.3398,1.8998,0.05746,0.08438,tfiiic transcription initiation factor complex subunits tfc3
1104|00150,361.6855,-0.874,0.1111,-7.8695,3.56e-15,1.622e-14,mynd finger
1104|00151,83.1759,-1.452,0.197,-7.3696,1.711e-13,7.134e-13,hypothetical protein CGGC5_11530
1104|00152,101.4238,0.67,0.1633,4.1023,4.091e-05,9.345e-05,d-3-phosphoglycerate dehydrogenase
1104|00153,74.178,-1.2236,0.2004,-6.1071,1.015e-09,3.378e-09,urease accessory protein
1104|00154,577.4229,-4.4165,0.112,-39.4208,0.0,0.0,major facilitator superfamily transporter
1104|00155,112.8356,-1.5685,0.1986,-7.8969,2.859e-15,1.308e-14,dynamin family protein
1104|00156,31.0567,1.4346,0.4767,3.0094,0.002617,0.004835,class v myosin
1104|00157,76.4672,0.618,0.1702,3.6312,0.0002821,0.0005871,pos9-activating factor fap7
1104|00158,506.4852,-2.114,0.2004,-10.5464,5.277e-26,3.701e-25,ribosomal s3ae family protein
1104|00159,164.2076,6.6822,0.4622,14.4583,2.223e-47,2.701e-46,cytochrome b5
1104|00160,784.8879,-0.7528,0.1336,-5.6341,1.76e-08,5.39e-08,nucleosome assembly protein
1104|00161,1314.7028,0.0431,0.095,0.454,0.6499,0.7157,ham1 family protein
1104|00162,22.7046,-3.297,0.2917,-11.3011,1.296e-29,1.017e-28,uracil phosphoribosyltransferase
1104|00163,10.2098,-6.3898,0.8954,-7.1366,9.565e-13,3.832e-12,sugar transporter
1104|00164,128.9404,-0.2095,0.1568,-1.3361,0.1815,0.2372,gtp cyclohydrolase ii
1104|00165,88.7548,1.6038,0.2759,5.8123,6.161e-09,1.953e-08,hypothetical protein CGLO_05742
1104|00166,79.4121,0.0047,0.1814,0.0261,0.9792,0.9821,rna polymerase iii rpc4
1104|00167,129.9489,-0.5929,0.1526,-3.8845,0.0001025,0.0002242,urease accessory protein
1104|00168,69.4052,-0.8917,0.2007,-4.4438,8.839e-06,2.164e-05,aromatic ring-opening dioxygenase family protein
1104|00169,1376.2178,1.6125,0.1443,11.172,5.59e-29,4.312e-28,hypothetical protein CGGC5_11534
1104|00170,337.9178,3.2895,0.3016,10.9079,1.057e-27,7.779e-27,pectate lyase
1104|00171,65.4742,0.7032,0.1629,4.3156,1.591e-05,3.797e-05,at hook domain-containing protein
1104|00172,42.7331,-1.0173,0.2111,-4.8199,1.436e-06,3.771e-06,lysosomal cystine transporter
1104|00173,136.4774,-1.2263,0.153,-8.0132,1.118e-15,5.205e-15,helicase associated domain-containing protein
1104|00174,2917.2119,-9.7835,0.3024,-32.3568,1.114e-229,1.319e-227,wd domain-containing protein
1104|00175,79.839,0.8964,0.2261,3.9645,7.354e-05,0.0001635,hypothetical protein CGGC5_11550
1104|00176,133.6106,-2.2785,0.236,-9.6562,4.627e-22,2.819e-21,alpha-l-rhamnosidase a
1104|00177,369.0045,0.3054,0.2252,1.356,0.1751,0.2299,fad dependent oxidoreductase
1104|00178,363.8378,0.7804,0.1059,7.3711,1.692e-13,7.058e-13,aldehyde dehydrogenase
1104|00179,190.9287,0.8689,0.1284,6.7655,1.328e-11,4.97e-11,telomere-binding alpha subunit central domain-containing protein
1104|00180,39.8473,1.4308,0.2596,5.5111,3.566e-08,1.07e-07,g2 mitotic-specific cyclin cdc13
1104|00181,39.5137,-0.2248,0.2623,-0.8573,0.3913,0.4646,signal sequence receptor alpha chain
1104|00182,59.9001,-1.8582,0.2207,-8.418,3.829e-17,1.917e-16,c6 finger domain-containing protein
1104|00183,2822.2415,-6.5763,0.2856,-23.0283,2.429e-117,9.256e-116,hypothetical protein CGLO_03742
1104|00184,124.8567,0.9834,0.2564,3.8358,0.0001251,0.0002712,hit domain-containing protein
1104|00185,208.2415,-3.5826,0.1472,-24.3388,7.627e-131,3.435e-129,rhomboid family protein
1104|00186,62.8569,-1.065,0.2557,-4.1647,3.118e-05,7.214e-05,dna polymerase delta catalytic subunit
1104|00187,8.025,1.5844,0.459,3.4517,0.000557,0.001124,mitotic cohesin complex
1104|00188,33.1402,1.5902,0.3341,4.7599,1.937e-06,5.021e-06,x-pro dipeptidyl-peptidase (s15 family) protein
1104|00189,62.8449,3.8182,0.4215,9.0589,1.317e-19,7.352e-19,geranylgeranyl pyrophosphate synthetase
1104|00190,179.6621,-0.312,0.1607,-1.9412,0.05224,0.07753,glucose-methanol-choline oxidoreductase
1104|00191,142.5728,0.9251,0.1981,4.6688,3.03e-06,7.727e-06,major facilitator superfamily transporter
1104|00192,21.3076,-0.7415,0.2584,-2.8695,0.004111,0.007392,hypothetical protein CGGC5_11539
1104|00193,7.2357,-2.2096,0.6448,-3.4268,0.0006108,0.001228,mediator complex subunit med5
1104|00194,67.5812,0.6463,0.216,2.9921,0.002771,0.005099,mitochondrial carrier
1104|00195,8.4656,1.834,0.5155,3.5574,0.0003745,0.0007702,integral membrane family protein
1104|00196,201.227,0.3353,0.17,1.9728,0.04852,0.07252,importin alpha subunit
1104|00197,85.38,2.0597,0.1857,11.0915,1.379e-28,1.046e-27,glutamate leucine phenylalanine valine dehydrogenase
1104|00198,193.5488,0.866,0.1167,7.4214,1.159e-13,4.886e-13,---NA---
1104|00199,129.4901,-0.7737,0.1464,-5.2859,1.251e-07,3.593e-07,---NA---
1104|00200,71.7262,3.2984,0.2438,13.5272,1.08e-41,1.15e-40,calcium influx-promoting protein ehs1
1104|00201,17.6503,4.8652,0.6398,7.6047,2.855e-14,1.24e-13,f-box domain-containing protein
1104|00202,93.9,-0.8581,0.1337,-6.4196,1.366e-10,4.827e-10,rrna processing protein
1104|00204,1.0445,-2.1612,1.3991,-1.5446,0.1224,0.1674,snf1 kinase complex beta-subunit
1104|00205,12.8019,-6.3048,1.9829,-3.1796,0.001475,0.002823,---NA---
1104|00206,3.0135,-4.1436,2.108,-1.9656,0.04934,0.07365,transcriptional elongation protein
1104|00207,93.3275,0.5021,0.1899,2.6432,0.008213,0.01408,glutathione s-transferase domain-containing protein
1104|00208,265.6101,-1.7095,0.1631,-10.4834,1.03e-25,7.162e-25,hypothetical protein CGGC5_15145
1104|00209,7.6837,-1.1569,0.5665,-2.0422,0.04113,0.06242,secretion pathway protein sls2 rcy1
1104|00210,128.7655,-1.1862,0.1251,-9.4814,2.508e-21,1.499e-20,snf2 family helicase
1104|00211,202.8664,1.3038,0.1217,10.7138,8.768e-27,6.31e-26,serine threonine-protein kinase bur-1
1104|00212,74.5544,-2.3523,0.2007,-11.7199,1.008e-31,8.438e-31,nitrate assimilation regulatory protein
1104|00213,11.8936,5.5946,1.4402,3.8845,0.0001026,0.0002242,---NA---
1104|00214,33.626,-2.5666,0.2316,-11.0831,1.515e-28,1.148e-27,frag1 dram sfk1 family protein
1104|00216,83.5968,3.2403,0.2371,13.6667,1.606e-42,1.749e-41,tyrosine serine protein phosphatase
1104|00217,12.2073,1.5305,0.4639,3.2994,0.000969,0.001896,calcineurin subunit b
1104|00218,5.7142,-0.7454,2.7918,-0.267,0.7895,0.8386,membrane biogenesis protein yop1
1104|00219,48.1217,0.5864,0.3148,1.8631,0.06245,0.0911,serine threonine-protein phosphatase 5
1104|00220,119.6519,-1.5924,0.1429,-11.1411,7.91e-29,6.071e-28,abc1 family protein
1104|00221,25.3063,0.0946,0.3042,0.311,0.7558,0.812,nuclear protein es2
1104|00222,39.9295,0.0269,0.2219,0.1214,0.9034,0.9275,zinc finger protein rts2
1104|00223,17.7941,0.7163,0.3988,1.7962,0.07247,0.1045,hypothetical protein CGGC5_15136
1104|00224,48.5041,2.0187,0.3009,6.7096,1.952e-11,7.247e-11,igr protein domain-containing protein
1104|00225,18.5036,-0.8506,0.2767,-3.0737,0.002114,0.003959,serine threonine-protein kinase
1104|00226,52.2568,2.2953,0.2699,8.5045,1.824e-17,9.257e-17,rhomboid family membrane protein
1104|00227,77.2073,5.1211,0.432,11.8547,2.035e-32,1.742e-31,hypothetical protein CGLO_03736
1104|00228,20.1896,-3.1068,0.3002,-10.3476,4.292e-25,2.929e-24,phosphoprotein phosphatase
1104|00229,132.1623,0.8804,0.1647,5.3465,8.967e-08,2.607e-07,hypothetical protein CGGC5_15153
1104|00230,25.1739,-1.4037,0.2653,-5.2904,1.221e-07,3.51e-07,hypothetical protein CGGC5_15146
1104|00231,1.8742,1.772,1.2841,1.3799,0.1676,0.2213,actin-binding protein
1104|00232,0.6544,-1.295,1.9796,-0.6542,0.513,0.5856,hypothetical protein CGGC5_15144
1104|00233,160.0369,-1.9388,0.1355,-14.3084,1.941e-46,2.305e-45,hypothetical protein CGLO_05459
1104|00236,73.7095,-4.9812,0.4463,-11.1609,6.338e-29,4.877e-28,pfs domain-containing protein
1104|00237,44.9415,3.924,2.0008,1.9612,0.04985,0.07432,hypothetical protein FOXB_08170
1104|00238,8.5098,-0.7341,0.3877,-1.8934,0.05831,0.08549,hexose carrier protein
1104|00239,4.2725,2.4114,2.1127,1.1414,0.2537,0.318,ribosomal protein s9 s16
1104|00240,342.5896,2.2762,0.5393,4.2209,2.434e-05,5.7e-05,pentatricopeptide repeat domain-containing protein
1104|00243,7.0538,-3.2844,0.6821,-4.815,1.472e-06,3.859e-06,o-sialoglycoprotein endopeptidase
1104|00245,2.1702,2.6962,2.1199,1.2718,0.2034,0.2626,major facilitator superfamily transporter
1104|00246,3.8055,1.5709,0.8846,1.7759,0.07574,0.1088,histone acetyltransferase complex component
1104|00247,150.4748,4.6666,0.3986,11.7066,1.179e-31,9.857e-31,hypothetical protein CGLO_16220
1104|00248,5.409,4.6157,1.1286,4.0895,4.322e-05,9.85e-05,hypothetical protein CGLO_16864
1104|00250,73.6179,8.8562,1.9872,4.4565,8.33e-06,2.045e-05,hsp70-like protein
1104|00255,5.468,-2.985,0.8252,-3.6172,0.0002978,0.0006179,c6 transcription factor
1104|00256,304.9901,1.5988,0.2676,5.9756,2.292e-09,7.471e-09,heat repeat containing protein
1104|00259,18.6841,-0.4105,0.422,-0.9727,0.3307,0.4014,hypothetical protein CGLO_03222
1104|00261,9.38,0.1427,1.7554,0.0813,0.9352,0.9489,hypothetical protein CGGC5_12328
1104|00265,15.1517,-0.7454,1.9945,-0.3737,0.7086,0.7695,hypothetical protein CH063_03733
1104|00266,2.0557,1.0155,0.8816,1.1519,0.2494,0.3135,nefa-interacting nuclear protein
1104|00267,250.6277,-0.0655,0.2217,-0.2956,0.7675,0.8224,fad dependent oxidoreductase
1104|00269,35.2069,-3.4579,0.325,-10.6403,1.935e-26,1.378e-25,tim complex component tim54
1104|00270,0.8227,-0.7454,3.4508,-0.216,0.829,0.8682,transcription factor tfiib
1104|00271,47.3837,0.1444,1.7375,0.0831,0.9338,0.9483,hypothetical protein CGGC5_12330
1104|00272,1.0352,-1.7072,2.717,-0.6283,0.5298,0.6021,transcription factor tfiib
1104|00273,0.6719,-0.7454,3.6606,-0.2036,0.8386,0.8757,splicing factor 3a subunit 2
1104|00274,2367.1775,-3.5776,0.1582,-22.6123,3.278e-113,1.188e-111,duf300 domain-containing protein
1104|00275,88.7778,4.8101,0.3901,12.3298,6.262e-35,5.758e-34,mucin family signaling protein
1104|00276,873.5781,2.1964,0.1334,16.4618,6.905e-61,1.127e-59,hypothetical protein V502_03065
1104|00277,0.6719,-0.7454,3.6606,-0.2036,0.8386,0.8757,hypothetical protein CGLO_07310
1104|00278,14.3204,2.3014,0.7309,3.1487,0.00164,0.00312,arsenite efflux transporter
1104|00281,127.9431,0.9256,0.1999,4.6294,3.667e-06,9.295e-06,acetyl- propionyl-coenzyme a carboxylase alpha chain
1104|00282,202.0328,-4.7108,0.3294,-14.303,2.096e-46,2.483e-45,hypothetical protein CGLO_07629
1104|00283,8.8626,6.8504,2.0127,3.4036,0.000665,0.001332,glycoside hydrolase
1104|00285,4.5638,-2.1033,0.7486,-2.8095,0.004962,0.008825,glutathione-dependent formaldehyde-activating enzyme
1104|00286,5.2347,2.1213,0.9713,2.184,0.02896,0.04519,secreted protein
1104|00287,2.3349,0.4361,1.0491,0.4157,0.6776,0.741,membrane protein
1104|00288,178.7048,-5.8059,0.4213,-13.7818,3.278e-43,3.622e-42,hypothetical protein CGGC5_12322
1104|00289,2.5302,2.679,2.1431,1.2501,0.2113,0.2714,---NA---
1104|00292,6.2452,-2.3381,0.6665,-3.5077,0.0004519,0.0009206,isoflavone reductase family protein
1104|00295,96.1578,3.094,0.3061,10.1076,5.111e-24,3.37e-23,glycosyl hydrolase family 43
1104|00296,18.5474,0.2312,0.5461,0.4233,0.6721,0.736,aldehyde dehydrogenase-like protein
1104|00297,74.7359,1.0013,0.2246,4.4572,8.302e-06,2.039e-05,carboxylesterase family protein
1104|00298,31.6762,-3.6566,0.297,-12.3133,7.682e-35,7.046e-34,2og-fe oxygenase family protein
1104|00299,19.0181,5.0849,0.6527,7.7902,6.688e-15,3.004e-14,peptidase family m20 m25 m40 protein
1104|00300,2.6235,3.6969,1.0618,3.4819,0.0004979,0.00101,hexose transporter protein
1104|00301,49.7827,-3.0194,0.312,-9.6773,3.765e-22,2.307e-21,aristolochene synthase
1104|00302,65.7371,-2.3233,0.1739,-13.3615,1.016e-40,1.063e-39,o-acetylhomoserine o-acetylserine sulfhydrylase
1104|00304,18.4685,4.0505,0.7808,5.1876,2.13e-07,6.003e-07,hypothetical protein CGLO_04474
1104|00305,1758.138,-5.7842,0.1906,-30.3508,2.451e-202,2.399e-200,fermentation associated protein
1104|00306,2.4782,5.2971,1.5625,3.3901,0.0006986,0.001394,secreted protein
1104|00307,135.9937,0.368,0.1791,2.0548,0.0399,0.06082,ankyrin repeat-containing domain partial
1104|00308,35.5826,6.1108,1.41,4.3339,1.465e-05,3.506e-05,cutinase
1104|00309,128.8597,5.4706,1.0648,5.1377,2.781e-07,7.761e-07,plant basic secretory protein
1104|00310,109.6862,1.0494,0.2664,3.9395,8.164e-05,0.0001805,intracellular hyphae protein 1
1104|00311,71.6498,1.7191,0.3581,4.8012,1.577e-06,4.125e-06,c6 finger domain-containing protein
