gene,CON1,CON2,CON3,APP1,APP2,APP3,CIH1,CIH2,CIH3,IL1,IL2,IL3
1104|00001,0,0,0,0,0,0,0,0,0,0,0,0
1104|00002,18,34,38,150,161,166,128,157,210,2,9,11
1104|00003,113,131,160,155,167,157,82,95,113,12,24,16
1104|00004,6,3,5,84,73,72,84,97,201,1,9,3
1104|00005,103,151,178,359,457,373,326,312,284,18,57,31
1104|00006,215,307,265,687,780,754,686,656,1105,20,71,23
1104|00007,266,311,347,427,565,553,407,424,436,18,51,16
1104|00008,92,116,123,57,61,54,51,51,104,2,2,5
1104|00009,62,108,99,318,346,408,160,193,266,5,16,6
1104|00010,35,37,53,168,189,162,155,136,240,4,20,13
1104|00011,389,382,513,1157,1344,1271,546,517,831,31,75,25
1104|00012,1435,1762,2039,2714,3567,3327,1957,1919,1830,134,319,134
1104|00013,24,40,34,285,273,277,168,148,231,4,16,8
1104|00014,137,160,190,511,664,630,225,281,274,17,64,35
1104|00015,84,88,86,88,73,82,165,138,365,7,14,8
1104|00016,112,129,128,173,247,246,168,215,216,7,22,5
1104|00017,291,408,393,16,12,21,32,40,57,88,140,74
1104|00018,123,154,180,258,264,234,296,250,387,12,33,18
1104|00019,34,20,40,168,146,184,199,184,328,2,7,3
1104|00020,64,42,65,268,337,299,294,268,408,6,24,17
1104|00021,106,129,118,227,277,270,199,209,272,12,36,14
1104|00022,337,401,505,583,711,592,630,598,987,20,45,33
1104|00023,344,437,535,1692,1949,1716,1813,1523,2918,20,79,45
1104|00024,70,103,122,296,273,293,177,155,357,7,24,14
1104|00025,9,11,10,46,43,44,27,35,32,0,4,2
1104|00026,12,18,27,131,174,135,112,90,124,4,15,6
1104|00027,171,256,234,598,662,670,546,531,1038,17,37,16
1104|00028,67,82,85,445,503,494,846,808,1592,8,19,7
1104|00029,10,20,19,110,133,120,242,253,500,6,6,2
1104|00030,709,872,1063,156,205,220,84,101,120,5,28,13
1104|00031,119,160,145,472,424,464,395,424,749,15,25,14
1104|00032,1606,1983,1943,225,331,310,154,145,192,18,64,20
1104|00033,55,60,67,108,143,128,56,80,64,10,18,11
1104|00034,83,103,111,146,172,188,98,108,137,9,19,5
1104|00035,0,0,0,1,1,3,1,0,2,0,0,0
1104|00036,42,35,70,218,274,248,324,382,286,18,51,14
1104|00037,8,17,18,2,3,3,4,4,7,1,1,0
1104|00038,0,0,0,4,7,15,18,18,41,0,1,1
1104|00039,2,1,3,38,38,37,46,60,75,1,2,4
1104|00040,1,4,4,489,339,296,268,254,352,1,2,6
1104|00041,21,22,20,237,226,281,64,76,129,6,10,7
1104|00042,0,0,0,258,249,204,0,0,0,50,84,97
1104|00043,0,0,0,87,49,82,148,137,328,7,3,2
1104|00044,7,12,7,311,408,353,31,71,62,10,20,21
1104|00045,0,0,2,30,45,44,28,42,65,1,10,3
1104|00046,0,0,0,10,6,10,17,16,21,0,3,0
1104|00047,0,0,0,3,1,3,0,2,3,4,1,2
1104|00048,2,4,2,75,65,110,110,119,369,0,5,1
1104|00049,0,0,0,2,0,0,1,0,0,0,0,0
1104|00050,1,0,0,2,2,0,0,2,3,0,1,1
1104|00051,0,0,0,4,2,1,1,9,13,1,0,1
1104|00052,0,0,0,11,6,19,19,35,54,0,1,1
1104|00053,3,5,2,28,32,37,10,12,9,0,2,0
1104|00054,0,0,0,21,10,8,9,9,21,1,3,0
1104|00055,44,51,45,0,0,0,0,0,0,0,0,0
1104|00056,0,0,0,1,0,2,14,12,18,0,0,0
1104|00057,10,13,15,89,92,82,2,1,1,0,11,0
1104|00058,18,20,23,13,27,18,11,23,17,25,110,64
1104|00059,0,0,0,0,0,0,5,3,10,0,0,0
1104|00060,3,2,0,20,9,19,4,1,6,0,0,1
1104|00061,1,0,0,0,0,0,12,19,24,0,0,0
1104|00062,0,0,0,1,0,1,23,31,60,0,0,0
1104|00063,1650,2120,2396,96,107,109,65,45,46,27,34,21
1104|00064,33,32,25,1,1,1,8,11,10,1,2,3
1104|00065,0,0,0,1,4,3,2,0,3,0,0,1
1104|00066,17,20,26,44,43,51,137,120,221,40,45,19
1104|00067,10,6,11,52,57,57,39,58,95,16,13,39
1104|00068,6,11,14,3,6,4,7,9,19,2,4,0
1104|00069,0,0,0,0,0,0,0,0,1,0,0,0
1104|00070,2,5,2,1,4,1,9,4,10,0,0,1
1104|00071,42,54,64,84,144,131,71,88,69,3,12,6
1104|00072,158,216,236,163,150,184,2,1,6,2,8,2
1104|00073,0,0,0,0,0,0,0,0,0,0,6,0
1104|00074,0,0,0,2,1,1,0,2,0,0,0,0
1104|00075,0,0,0,0,0,0,9,12,30,1,0,0
1104|00076,9,11,11,2,0,1,9,12,13,0,0,1
1104|00077,14,7,7,25,43,36,17,23,17,1,4,0
1104|00078,2,1,4,3,2,3,19,35,93,5,3,2
1104|00079,6,3,9,15,12,15,36,15,39,1,2,0
1104|00080,0,0,0,0,0,0,0,0,0,0,0,0
1104|00081,53,141,128,3,5,1,0,0,0,0,0,0
1104|00082,0,0,0,0,0,0,0,0,0,0,0,0
1104|00083,0,0,0,3,0,1,8,6,13,0,0,0
1104|00084,0,0,0,0,0,0,0,0,0,0,0,0
1104|00085,0,0,0,0,0,0,0,0,0,0,0,0
1104|00086,0,0,0,0,0,2,3,4,3,0,0,0
1104|00087,12,21,31,11,16,9,3,1,3,3,14,2
1104|00088,0,0,0,2,0,0,1,13,31,3,14,1
1104|00089,0,0,0,0,0,1,0,0,0,0,3,0
1104|00090,49,71,53,318,288,234,1095,975,1333,9,16,5
1104|00091,0,0,0,11,3,4,3,0,0,57,109,74
1104|00092,0,0,0,87,25,37,4,2,6,1,3,1
1104|00093,226,326,286,371,476,406,135,129,198,6,14,14
1104|00094,4,2,4,9,7,6,3,4,6,1,0,0
1104|00095,4,5,3,17,16,22,48,53,74,44,49,62
1104|00096,0,0,0,0,0,0,0,0,0,0,0,0
1104|00097,41,64,73,4,4,9,2,0,4,1,1,0
1104|00098,17,19,15,16,15,13,2,1,4,1,4,2
1104|00099,2,0,2,2,2,5,3,3,5,1,0,2
1104|00100,3,2,0,0,0,0,1,1,3,0,0,0
1104|00101,51,75,58,132,156,135,70,84,83,2,8,4
1104|00102,0,3,0,0,1,1,17,14,48,1,6,5
1104|00103,6,6,13,6,7,7,41,58,156,0,7,1
1104|00104,182,235,298,305,541,479,190,240,142,18,33,30
1104|00105,1,5,4,0,0,1,2,1,0,0,0,0
1104|00106,40,44,58,20,18,14,0,0,3,1,3,2
1104|00107,76,99,112,133,203,202,148,139,208,3,8,11
1104|00108,229,328,362,128,201,219,110,145,138,9,21,15
1104|00109,66,89,100,411,470,575,63,76,78,16,78,49
1104|00110,130,142,158,194,187,219,147,141,196,8,18,11
1104|00111,319,466,552,407,491,514,224,259,286,27,55,33
1104|00112,43,81,70,460,438,465,359,370,570,9,42,24
1104|00113,43,76,59,509,560,461,655,545,914,5,39,9
1104|00114,21,27,37,229,219,198,163,173,211,7,14,11
1104|00115,195,219,258,1452,1107,1418,1096,1143,2877,22,20,6
1104|00116,145,154,192,242,282,255,135,163,205,4,24,10
1104|00117,211,215,256,532,611,530,318,355,507,24,52,20
1104|00118,207,245,260,447,450,452,334,326,751,15,45,18
1104|00119,61,85,99,231,234,211,176,184,257,7,13,9
1104|00120,70,83,86,90,114,105,52,69,69,5,15,4
1104|00121,1036,1188,1404,204,307,333,157,166,146,8,30,21
1104|00122,35,45,50,91,84,100,58,59,80,4,8,3
1104|00123,535,646,667,576,811,656,328,345,369,37,83,41
1104|00124,167,225,270,359,367,347,296,247,427,10,34,18
1104|00125,313,468,511,674,746,822,513,529,629,27,54,16
1104|00126,498,675,822,598,772,780,473,587,585,34,96,60
1104|00127,60,72,57,603,647,592,343,324,558,11,12,10
1104|00128,946,1149,1285,6567,8601,7210,7148,7593,7544,151,518,191
1104|00129,2335,2859,3214,1409,1669,1556,991,978,1152,84,173,88
1104|00130,16,13,30,194,215,163,128,134,161,6,10,12
1104|00131,208,284,261,557,509,518,550,483,733,6,38,11
1104|00132,714,863,997,1229,1228,1571,1245,1395,1842,20,75,44
1104|00133,93,113,104,420,510,505,331,380,445,13,37,16
1104|00134,56,55,93,219,246,254,176,138,174,10,11,8
1104|00135,3,4,10,168,187,171,127,103,167,5,1,5
1104|00136,2,5,2,3,1,1,1,1,1,1,4,2
1104|00137,32,33,46,20,29,36,7,11,12,4,10,1
1104|00138,63,95,76,290,310,302,382,369,604,3,9,3
1104|00139,157,178,189,246,271,278,85,87,141,6,13,6
1104|00140,26,35,46,60,102,108,57,73,69,4,14,8
1104|00141,28,25,41,96,117,121,68,72,62,1,5,3
1104|00142,446,586,636,189,275,257,84,137,137,14,25,21
1104|00143,50,70,95,527,666,683,5,3,10,4,12,11
1104|00144,19,11,24,3,7,3,1,1,4,4,2,1
1104|00145,213,261,281,85,65,101,27,47,53,1,13,2
1104|00146,3,0,0,140,182,180,83,80,125,4,11,6
1104|00147,42,58,54,571,696,646,778,835,879,7,33,15
1104|00148,122,160,176,155,188,190,78,116,98,2,12,4
1104|00149,25,38,49,98,89,99,61,63,146,1,7,1
1104|00150,428,507,536,369,478,500,147,170,165,95,208,124
1104|00151,210,285,290,127,166,187,68,122,112,0,16,6
1104|00152,69,127,130,231,316,312,220,257,261,10,19,10
1104|00153,129,193,212,96,129,155,39,49,52,10,16,21
1104|00154,1969,2398,2674,153,208,190,31,29,34,68,184,76
1104|00155,344,407,552,218,232,276,28,51,75,2,12,4
1104|00156,23,15,9,86,64,69,55,80,159,5,7,2
1104|00157,86,83,84,183,233,239,126,143,174,7,25,10
1104|00158,1523,1978,2139,672,751,742,275,347,231,34,97,26
1104|00159,3,8,1,610,840,611,582,511,588,3,23,8
1104|00160,1485,1807,2143,1494,2012,1875,996,1172,919,63,165,83
1104|00161,2675,3053,3720,4744,6174,5324,864,969,936,38,113,50
1104|00162,82,122,128,16,16,24,11,11,8,0,2,0
1104|00163,42,56,53,2,1,0,0,0,1,0,1,2
1104|00164,180,209,201,258,267,332,141,153,198,15,42,32
1104|00165,36,35,34,177,193,166,307,269,515,8,17,4
1104|00166,104,129,159,215,257,178,111,134,162,5,21,10
1104|00167,206,271,328,259,289,336,194,199,175,8,36,18
1104|00168,146,157,175,160,123,145,95,92,132,4,17,7
1104|00169,765,997,1111,4177,5655,4802,3499,3668,3190,89,288,117
1104|00170,16,25,25,365,385,314,1737,1448,3034,5,13,5
1104|00171,66,69,71,163,199,200,155,170,185,5,14,4
1104|00172,77,78,83,54,73,71,55,68,83,4,9,12
1104|00173,185,301,328,183,183,206,151,170,177,26,50,21
1104|00174,14277,16519,16952,28,29,34,4,13,8,107,165,63
1104|00175,48,64,92,206,214,202,196,160,292,7,19,10
1104|00176,409,529,620,196,180,151,74,98,160,9,12,2
1104|00177,306,477,415,799,856,802,968,945,1841,18,38,32
1104|00178,298,340,384,902,977,1049,820,810,928,33,110,45
1104|00179,159,224,248,617,641,646,449,442,549,13,14,14
1104|00180,21,33,31,122,152,106,85,108,109,1,16,4
1104|00181,66,88,100,126,115,117,44,33,77,3,9,1
1104|00182,173,215,256,96,101,97,34,64,88,1,4,5
1104|00183,12312,15088,17226,292,215,262,14,17,15,164,237,92
1104|00184,82,99,120,357,323,299,369,273,542,10,12,13
1104|00185,763,933,972,118,130,124,90,119,146,14,17,18
1104|00186,139,132,151,112,121,106,100,79,171,5,9,7
1104|00187,7,6,5,24,36,31,16,18,17,0,3,1
1104|00188,20,13,17,77,101,76,91,79,136,2,4,8
1104|00189,4,5,12,172,179,132,222,190,375,4,7,6
1104|00190,241,314,323,393,419,362,412,366,553,9,27,21
1104|00191,81,117,136,318,447,283,352,405,503,16,34,11
1104|00192,39,59,68,49,50,65,32,30,52,1,1,0
1104|00193,10,6,15,6,3,2,2,1,3,2,5,3
1104|00194,38,50,60,125,123,135,219,193,202,4,27,10
1104|00195,3,10,4,38,38,24,18,18,20,1,2,0
1104|00196,216,254,285,547,600,433,452,514,640,13,39,12
1104|00197,43,58,56,298,378,419,177,226,194,4,15,6
1104|00198,160,205,228,530,636,633,204,213,212,37,66,34
1104|00199,210,311,393,245,312,324,159,173,231,9,29,11
1104|00200,10,16,29,282,299,310,34,42,37,13,37,20
1104|00201,0,2,4,86,104,99,13,16,20,4,1,3
1104|00202,158,222,248,176,204,194,108,105,123,11,19,15
1104|00203,0,0,1,1,2,3,1,0,0,0,0,0
1104|00204,5,3,6,4,0,1,1,0,0,0,0,0
1104|00205,11,5,10,0,0,0,44,44,41,1,7,4
1104|00206,1,1,4,0,0,0,9,11,20,0,1,1
1104|00207,88,85,120,217,209,264,190,257,327,7,16,12
1104|00208,665,798,881,313,469,422,128,147,110,22,91,49
1104|00209,19,8,31,13,19,11,1,6,8,1,3,1
1104|00210,292,398,416,220,296,295,144,164,191,2,13,17
1104|00211,138,181,219,645,809,750,420,489,500,12,51,11
1104|00212,263,314,404,106,89,122,5,5,12,6,4,2
1104|00213,1,0,0,20,23,45,44,66,47,0,3,1
1104|00214,93,121,162,27,36,42,29,32,28,3,4,2
1104|00215,0,0,0,0,2,0,0,1,0,0,0,0
1104|00216,17,28,22,353,321,375,234,313,309,0,5,4
1104|00217,6,12,4,23,44,41,34,28,44,0,4,2
1104|00218,0,0,0,0,0,0,0,0,1,2,6,4
1104|00219,27,54,65,70,149,144,77,77,56,7,20,11
1104|00220,291,336,389,171,219,172,163,152,180,6,29,10
1104|00221,37,61,84,101,96,119,15,21,42,0,1,1
1104|00222,53,64,63,99,99,108,92,83,136,1,9,2
1104|00223,8,16,12,23,36,40,16,34,26,6,6,4
1104|00224,11,29,32,152,158,166,88,59,64,8,22,9
1104|00225,40,58,52,30,58,52,24,32,31,0,2,1
1104|00226,24,30,27,235,219,206,98,71,91,8,9,6
1104|00227,5,3,7,260,267,341,234,276,443,1,3,2
1104|00228,73,87,87,15,14,19,8,13,12,1,3,2
1104|00229,90,101,160,326,357,382,364,482,582,4,9,7
1104|00230,57,76,100,55,38,51,41,35,52,0,0,2
1104|00231,0,1,1,6,2,3,7,9,14,0,0,0
1104|00232,0,3,0,1,1,0,3,1,5,0,0,0
1104|00233,388,422,495,155,208,208,66,85,73,29,56,27
1104|00234,2,1,3,0,0,0,1,1,1,0,0,0
1104|00235,0,0,0,0,0,0,0,0,0,0,0,0
1104|00236,264,296,403,20,15,15,3,10,10,4,38,3
1104|00237,0,0,0,6,5,3,190,236,449,3,7,0
1104|00238,18,18,32,25,23,19,5,6,4,1,1,1
1104|00239,0,0,0,0,3,2,23,16,32,1,0,0
1104|00240,1,2,6,25,20,27,2406,2034,2650,2,6,5
1104|00241,0,0,0,0,0,0,0,0,0,0,0,0
1104|00242,0,0,0,0,1,0,0,0,0,0,0,0
1104|00243,17,15,14,3,3,2,2,2,6,3,4,0
1104|00244,0,0,0,0,0,0,0,0,0,0,0,0
1104|00245,0,0,0,2,2,2,8,5,12,1,0,0
1104|00246,0,1,6,9,14,10,8,14,30,0,0,0
1104|00247,8,8,15,568,406,297,603,667,631,8,9,10
1104|00248,0,1,1,32,23,25,5,10,16,0,0,2
1104|00249,0,0,0,0,0,0,1,0,0,0,0,0
1104|00250,0,0,0,219,118,78,0,0,1,17,88,33
1104|00251,0,0,0,0,0,1,0,0,0,0,0,0
1104|00252,0,0,0,1,0,1,0,0,0,0,0,0
1104|00253,0,2,1,0,0,0,0,1,1,0,0,0
1104|00254,0,2,1,0,0,0,0,0,0,0,0,0
1104|00255,7,7,10,3,1,1,1,0,3,1,6,2
1104|00256,33,37,35,165,158,210,1206,1722,2650,11,30,13
1104|00257,0,1,0,0,0,0,0,0,2,0,0,0
1104|00258,0,0,0,0,0,0,0,0,0,0,0,0
1104|00259,19,23,15,19,25,29,30,66,58,4,1,4
1104|00260,2,0,0,5,1,1,0,0,0,0,0,0
1104|00261,1,0,0,0,1,1,71,61,63,0,0,0
1104|00262,0,0,0,0,2,0,3,0,1,0,0,0
1104|00263,0,0,0,0,0,0,0,0,0,0,0,2
1104|00264,0,0,0,2,0,2,1,2,1,0,0,1
1104|00265,0,1,0,0,1,0,71,87,152,0,1,1
1104|00266,1,5,1,4,11,9,7,5,6,0,0,0
1104|00267,410,570,597,837,778,873,13,36,54,30,64,49
1104|00268,0,0,0,0,0,0,0,0,1,0,1,0
1104|00269,93,124,103,14,13,22,47,38,35,2,9,9
1104|00270,0,0,0,0,0,0,7,7,3,0,0,0
1104|00271,0,1,0,0,2,0,1,0,1,25,43,25
1104|00272,1,0,0,0,0,0,6,4,11,0,0,0
1104|00273,0,0,0,0,0,0,3,2,10,0,0,0
1104|00274,9581,11867,13557,1611,1488,1754,87,81,76,102,226,87
1104|00275,7,8,4,305,253,329,310,309,287,8,11,8
1104|00276,109,132,155,870,994,1160,4298,4784,6082,22,34,25
1104|00277,0,0,0,0,0,0,3,2,10,0,0,0
1104|00278,5,2,1,21,30,17,37,29,90,3,1,3
1104|00279,0,2,0,0,0,0,0,0,0,0,0,0
1104|00280,0,0,0,0,0,0,0,0,0,0,0,0
1104|00281,80,96,130,273,345,346,345,423,299,8,30,21
1104|00282,483,524,531,31,32,36,67,53,149,56,81,50
1104|00283,0,0,0,39,37,30,32,11,10,1,4,1
1104|00284,0,0,0,0,0,0,2,3,4,0,0,0
1104|00285,13,9,13,2,9,3,2,6,11,0,4,0
1104|00286,2,1,0,7,7,8,8,10,9,3,2,0
1104|00287,1,1,2,2,3,4,4,4,13,0,1,1
1104|00288,480,650,741,11,25,20,224,515,431,3,39,5
1104|00289,0,0,0,1,4,1,6,14,19,0,0,1
1104|00290,0,0,0,0,0,0,0,2,0,0,0,0
1104|00291,2,3,3,0,0,0,0,0,0,0,0,0
1104|00292,9,12,15,0,9,3,16,10,13,1,2,1
1104|00293,0,0,0,0,0,0,0,0,2,0,1,1
1104|00294,0,0,0,0,0,0,0,0,0,0,0,0
1104|00295,32,18,39,339,515,426,321,348,240,2,7,1
1104|00296,36,27,33,52,63,78,24,5,26,4,0,1
1104|00297,93,112,132,445,328,332,61,72,76,1,7,8
1104|00298,85,117,107,11,16,14,77,68,94,0,1,2
1104|00299,1,3,3,93,152,152,20,34,13,0,3,2
1104|00300,0,1,2,15,30,19,1,1,5,0,0,0
1104|00301,82,90,104,16,17,24,144,138,211,4,1,10
1104|00302,231,234,308,75,84,99,40,55,47,4,6,2
1104|00303,0,0,0,0,0,0,0,0,0,0,0,0
1104|00304,0,1,3,38,40,31,27,27,40,3,7,10
1104|00305,7120,8168,11117,209,263,325,192,234,278,119,193,92
1104|00306,0,1,0,15,28,29,0,0,0,0,0,0
1104|00307,135,147,187,263,372,379,195,275,209,23,40,22
1104|00308,0,1,0,46,45,33,167,243,195,1,5,1
1104|00309,0,2,0,49,55,43,686,708,1035,11,5,1
1104|00310,110,127,193,406,503,561,104,152,84,3,32,13
1104|00311,4,12,10,52,44,45,374,399,560,2,6,0
1104|00312,3,3,4,8,8,9,14,6,8,0,0,0
1104|00313,0,0,0,0,0,1,4,5,3,0,0,0
1104|00314,252,280,320,103,134,131,55,56,87,13,24,15
1104|00315,2,0,0,0,3,2,0,0,0,0,0,0
1104|00316,192,259,272,146,155,167,90,124,83,5,31,7
1104|00317,160,160,205,56,117,103,48,94,50,6,10,8
1104|00318,3,0,2,0,0,0,0,0,0,0,0,0
1104|00319,3340,4289,4472,40,31,33,6,6,3,7,8,7
1104|00320,0,2,0,0,0,0,15,5,18,9,9,9
1104|00321,3,10,15,379,254,389,8,0,4,1,6,0
1104|00322,1,2,4,16,21,14,5,8,6,0,0,0
1104|00323,1,8,0,637,768,599,1408,1888,1692,10,9,7
1104|00324,531,690,784,93,77,96,31,56,78,2,5,1
1104|00325,0,0,0,0,0,0,4,3,7,0,0,0
1104|00326,2,7,2,25,27,28,26,12,18,3,3,5
1104|00327,213,280,304,151,154,175,81,69,116,8,16,7
1104|00328,1,2,4,0,0,0,0,0,0,2,3,3
1104|00329,6,8,4,13,16,10,7,8,12,3,7,1
1104|00330,1,2,1,237,312,227,528,900,525,3,10,7
1104|00331,108,133,138,3,4,4,7,0,2,23,10,15
1104|00332,1,0,0,18,9,7,7,4,12,1,4,3
1104|00333,16,9,14,33,34,41,888,937,576,0,12,2
1104|00334,3,1,0,15,16,19,28,35,51,1,1,1
1104|00335,133,162,205,72,82,109,15,15,26,0,2,1
1104|00336,161,231,226,73,80,100,153,106,228,3,6,0
1104|00337,3,3,4,22,31,25,53,56,68,2,1,2
1104|00338,0,0,0,0,0,0,1,0,0,0,1,2
1104|00339,0,0,0,1,5,3,611,905,615,0,1,2
1104|00340,0,0,0,0,0,0,3,9,12,1,1,1
1104|00341,0,0,0,117,123,159,4,3,2,2,4,2
1104|00342,27,40,44,12,7,6,1,0,2,0,1,1
1104|00343,54,54,66,661,776,842,288,410,420,18,70,33
1104|00344,4,11,2,18,24,22,4,12,19,1,0,1
1104|00345,0,1,0,21,28,29,53,48,73,2,2,1
1104|00346,10,15,17,162,173,164,27,18,52,1,6,1
1104|00347,0,0,0,11,12,16,2,0,0,0,0,2
1104|00348,106,96,116,122,177,156,105,122,105,8,16,8
1104|00349,18,8,17,63,90,75,88,111,109,8,39,4
1104|00350,11,18,12,30,23,25,14,25,32,5,12,0
1104|00351,34,39,30,3,6,6,8,10,5,43,78,47
1104|00352,895,1212,1227,192,160,166,95,95,192,40,77,53
1104|00353,515,693,773,527,596,585,40,46,38,20,66,22
1104|00354,12,17,24,14,15,16,20,26,19,32,59,25
1104|00355,123,183,201,146,165,152,147,175,192,15,19,6
1104|00356,1397,1488,1963,141,154,115,21,20,15,182,436,198
1104|00357,2,6,10,3,3,4,2,6,8,3,3,4
1104|00358,0,0,0,0,0,0,0,0,0,0,0,0
1104|00359,0,0,0,0,2,2,1,0,0,0,2,0
1104|00360,0,1,0,0,0,0,0,0,0,0,0,0
1104|00361,0,0,0,0,0,0,0,2,2,0,0,0
1104|00362,0,0,0,0,0,0,2,2,2,0,0,0
1104|00363,0,0,0,0,0,0,0,0,0,0,0,0
1104|00364,2,3,3,1,1,0,2,4,0,2,14,7
1104|00365,6579,8679,10593,710,873,1017,341,391,335,218,473,270
1104|00366,6,7,7,0,4,1,0,0,0,0,1,0
1104|00367,7,2,8,0,0,1,0,0,0,1,0,0
1104|00368,0,0,0,0,0,0,5,2,3,4,8,4
1104|00369,0,0,0,0,0,0,116,144,189,0,4,4
1104|00370,0,0,0,0,0,0,0,0,0,0,0,0
1104|00371,124,110,183,559,551,670,460,704,761,3,16,5
1104|00372,8,19,23,0,5,6,4,3,1,4,7,6
1104|00373,2,0,6,8,9,6,23,16,46,4,1,1
1104|00374,3500,4417,4787,209,241,378,64,60,161,51,96,60
1104|00375,0,0,1,0,0,0,0,0,0,0,0,0
1104|00376,4,7,4,8,21,34,35,40,70,0,1,0
1104|00377,0,0,0,0,0,0,0,0,0,0,0,0
1104|00378,0,0,0,0,0,1,0,0,1,0,0,0
1104|00379,0,0,1,0,0,1,0,0,0,1,1,0
1104|00380,2,7,4,16,6,9,16,13,19,0,3,4
1104|00381,0,0,0,29,16,19,449,494,724,0,7,1
1104|00382,6,9,3,43,50,76,41,44,47,7,10,3
1104|00383,0,0,0,1,0,0,0,0,0,0,0,0
1104|00384,0,0,0,3,9,5,0,0,1,0,0,0
1104|00385,0,0,0,2,12,5,95,92,113,1,1,0
1104|00386,89,73,103,22,29,38,1,0,7,2,2,3
1104|00387,0,0,0,0,0,0,0,0,0,0,0,0
1104|00388,173,287,442,19,19,15,10,8,9,117,106,83
1104|00389,0,0,0,3,3,2,19,21,42,11,42,21
1104|00390,59,70,92,4,10,2,11,15,30,11,16,10
1104|00391,0,2,0,3,0,0,6,6,6,2,5,9
1104|00392,0,0,0,0,0,0,2,2,4,0,0,0
1104|00393,0,0,0,0,1,0,1,1,3,0,0,0
1104|00394,0,0,0,1,1,0,0,1,0,0,1,0
1104|00395,0,0,0,0,0,0,0,0,0,0,0,0
1104|00396,0,0,0,0,0,0,0,0,0,0,0,0
1104|00397,272,354,463,770,1066,855,750,831,590,24,70,32
1104|00398,0,0,0,0,0,0,0,0,0,0,0,0
1104|00399,0,0,0,0,0,0,0,0,0,0,0,0
1104|00400,13,9,5,7,6,14,8,4,9,7,6,5
1104|00401,691,736,886,322,485,465,224,280,258,19,58,43
1104|00402,0,0,0,0,0,0,0,0,0,0,0,0
1104|00403,0,0,0,0,0,0,0,0,0,0,0,0
1104|00404,1,1,3,1,3,0,5,1,4,0,1,0
1104|00405,20,10,14,33,38,36,102,125,237,0,2,0
1104|00406,99,122,129,305,259,252,197,198,288,4,13,8
1104|00407,11,5,17,15,16,12,20,10,30,1,8,3
1104|00408,20,35,42,501,568,603,102,113,127,6,29,7
1104|00409,0,0,0,0,0,0,0,0,0,0,0,0
1104|00410,0,0,0,0,0,0,0,0,0,0,0,0
1104|00411,210,250,338,295,436,341,240,206,174,29,59,14
1104|00412,0,0,0,0,0,0,0,0,0,0,0,0
1104|00413,0,0,0,0,0,0,0,0,0,0,0,0
1104|00414,0,0,0,8,16,17,9,6,9,0,0,0
1104|00415,0,0,0,0,0,0,0,0,0,0,0,0
1104|00416,11,13,10,10,9,3,77,111,129,1,2,2
1104|00417,355,474,544,210,295,269,79,95,100,32,40,33
1104|00418,625,738,892,393,490,576,74,76,50,16,27,10
1104|00419,6,5,15,109,141,169,320,437,417,1,4,5
1104|00420,38,60,56,144,181,136,128,129,192,6,14,1
1104|00421,181,252,255,359,480,497,265,268,313,16,48,23
1104|00422,31,46,52,165,196,248,113,153,159,12,28,11
1104|00423,2567,2888,3177,1695,1958,1593,3895,3012,5571,118,284,99
1104|00424,633,835,863,216,296,319,255,354,235,35,86,50
1104|00425,27,29,41,203,271,222,175,143,144,11,18,5
1104|00426,293,423,479,305,300,278,241,254,291,17,29,11
1104|00427,39,28,33,184,206,201,111,106,126,9,32,13
1104|00428,136,165,141,343,316,481,228,312,415,8,27,15
1104|00429,802,926,1139,1525,1974,1660,1398,1356,1331,40,125,57
1104|00430,96,125,159,334,353,321,292,267,414,10,17,6
1104|00431,0,0,0,0,0,0,0,2,0,0,0,0
1104|00432,0,0,0,0,0,0,0,0,0,0,0,0
1104|00433,0,0,0,0,0,0,0,0,1,0,0,0
1104|00434,0,0,0,0,0,0,0,0,1,2,4,2
1104|00435,0,2,1,36,27,38,73,94,200,0,1,2
1104|00436,142,137,178,40,56,50,40,56,61,3,7,6
1104|00437,29,36,43,120,155,187,204,282,267,2,5,4
1104|00438,205,215,234,13,8,11,11,9,25,0,0,2
1104|00439,13,6,10,18,20,17,23,31,37,0,0,0
1104|00440,15638,19966,22446,2,2,3,15,31,39,5,17,8
1104|00441,39,36,50,2,6,3,1,0,1,0,5,0
1104|00442,0,0,0,1,1,0,118,146,745,8,15,2
1104|00443,0,0,0,1,4,3,2,1,0,0,3,0
1104|00444,7,7,12,110,86,139,7,4,8,0,7,0
1104|00445,1,0,1,1,4,5,1,8,4,0,1,0
1104|00446,0,0,0,0,0,0,0,0,0,0,0,0
1104|00447,362,453,553,436,395,479,2011,1539,2957,4,18,5
1104|00448,0,1,2,1,0,0,0,1,0,0,0,0
1104|00449,54,75,104,88,98,119,99,40,75,0,3,5
1104|00450,0,0,0,2,0,1,0,0,0,0,0,0
1104|00451,4,9,14,8,9,13,4,2,7,0,4,4
1104|00452,0,0,0,0,0,0,0,0,0,0,0,0
1104|00453,1,0,3,32,34,34,11,16,40,8,20,20
1104|00454,1,3,1,1,0,1,39,24,29,0,1,0
1104|00455,99,122,136,147,123,141,76,37,117,0,2,2
1104|00456,0,0,0,0,0,0,0,0,0,4,5,5
1104|00457,18,18,15,59,57,71,14,11,10,0,2,0
1104|00458,115,158,193,282,308,304,122,58,125,2,10,9
1104|00459,7,4,10,348,296,252,48,58,49,18,109,45
